Jahr;Monat;Tag;Umsatz;Bodenrinnen;Duschrinnen
2019;June;15;3050,87;610,17;2440,69
2019;June;16;2783,73;556,75;2226,99
2019;June;17;3328,86;665,77;2663,09
2019;June;18;3129,09;625,82;2503,27
2019;June;19;3392,15;678,43;2713,72
2019;June;20;2681,32;536,26;2145,06
2019;June;21;3993,45;798,69;3194,76
2019;June;22;4031,02;806,2;3224,82
2019;June;23;3500,94;700,19;2800,75
2019;June;24;3883,94;776,79;3107,15
2019;June;25;3017,58;603,52;2414,06
2019;June;26;3884,54;776,91;3107,63
2019;June;27;2406,75;481,35;1925,4
2019;June;28;3531,7;706,34;2825,36
2019;June;29;2303,26;460,65;1842,61
2019;June;30;3675,83;735,17;2940,66
2019;July;1;4082,7;816,54;3266,16
2019;July;2;2676,61;535,32;2141,29
2019;July;3;3134,98;627,0;2507,98
2019;July;4;3073,89;614,78;2459,12
2019;July;5;4008,08;801,62;3206,46
2019;July;6;3735,13;747,03;2988,1
2019;July;7;3077,51;615,5;2462,01
2019;July;8;3134,81;626,96;2507,85
2019;July;9;2159,71;431,94;1727,77
2019;July;10;2069,29;413,86;1655,44
2019;July;11;2957,76;591,55;2366,21
2019;July;12;3624,72;724,94;2899,77
2019;July;13;3923,34;784,67;3138,68
2019;July;14;2819,82;563,96;2255,86
2019;July;15;2530,24;506,05;2024,19
2019;July;16;2052,2;410,44;1641,76
2019;July;17;2327,92;465,58;1862,34
2019;July;18;3054,75;610,95;2443,8
2019;July;19;2396,58;479,32;1917,26
2019;July;20;2391,26;478,25;1913,0
2019;July;21;2097,28;419,46;1677,82
2019;July;22;3821,64;764,33;3057,31
2019;July;23;2656,07;531,21;2124,85
2019;July;24;3333,73;666,75;2666,99
2019;July;25;2470,91;494,18;1976,72
2019;July;26;2587,27;517,45;2069,82
2019;July;27;3685,11;737,02;2948,09
2019;July;28;3785,34;757,07;3028,27
2019;July;29;4057,42;811,48;3245,94
2019;July;30;3804,99;761,0;3044,0
2019;July;31;3930,18;786,04;3144,15
2019;August;1;2738,06;547,61;2190,45
2019;August;2;3954,24;790,85;3163,39
2019;August;3;3458,35;691,67;2766,68
2019;August;4;2612,99;522,6;2090,39
2019;August;5;2292,6;458,52;1834,08
2019;August;6;2265,48;453,1;1812,39
2019;August;7;3446,55;689,31;2757,24
2019;August;8;3355,2;671,04;2684,16
2019;August;9;3130,18;626,04;2504,15
2019;August;10;3024,99;605,0;2419,99
2019;August;11;3555,78;711,16;2844,62
2019;August;12;2467,66;493,53;1974,12
2019;August;13;2789,55;557,91;2231,64
2019;August;14;2844,03;568,81;2275,22
2019;August;15;3488,1;697,62;2790,48
2019;August;16;2166,61;433,32;1733,29
2019;August;17;3935,17;787,03;3148,13
2019;August;18;2649,3;529,86;2119,44
2019;August;19;2801,63;560,33;2241,31
2019;August;20;2420,94;484,19;1936,75
2019;August;21;4118,46;823,69;3294,77
2019;August;22;2324,07;464,81;1859,26
2019;August;23;3678,7;735,74;2942,96
2019;August;24;3745,87;749,17;2996,7
2019;August;25;2766,62;553,32;2213,3
2019;August;26;3551,4;710,28;2841,12
2019;August;27;3342,87;668,57;2674,3
2019;August;28;3238,16;647,63;2590,53
2019;August;29;3495,39;699,08;2796,31
2019;August;30;2698,38;539,68;2158,71
2019;August;31;4234,92;846,98;3387,94
2019;September;1;2105,15;421,03;1684,12
2019;September;2;3978,97;795,79;3183,17
2019;September;3;2968,94;593,79;2375,15
2019;September;4;2470,27;494,05;1976,22
2019;September;5;2889,11;577,82;2311,29
2019;September;6;2174,74;434,95;1739,79
2019;September;7;2468,69;493,74;1974,95
2019;September;8;3987,96;797,59;3190,37
2019;September;9;2465,31;493,06;1972,25
2019;September;10;2690,59;538,12;2152,48
2019;September;11;3638,04;727,61;2910,43
2019;September;12;3056,27;611,25;2445,02
2019;September;13;2673,4;534,68;2138,72
2019;September;14;3179,03;635,81;2543,22
2019;September;15;2235,04;447,01;1788,03
2019;September;16;3005,21;601,04;2404,17
2019;September;17;2360,3;472,06;1888,24
2019;September;18;2130,54;426,11;1704,44
2019;September;19;2232,8;446,56;1786,24
2019;September;20;4020,86;804,17;3216,69
2019;September;21;3406,79;681,36;2725,43
2019;September;22;2561,25;512,25;2049,0
2019;September;23;3318,58;663,72;2654,86
2019;September;24;2186,19;437,24;1748,96
2019;September;25;3224,07;644,81;2579,25
2019;September;26;3824,31;764,86;3059,45
2019;September;27;3425,36;685,07;2740,29
2019;September;28;3014,59;602,92;2411,67
2019;September;29;2649,32;529,86;2119,46
2019;September;30;3421,63;684,33;2737,31
2019;October;1;2292,78;458,56;1834,22
2019;October;2;3298,74;659,75;2638,99
2019;October;3;3116,91;623,38;2493,53
2019;October;4;3464,67;692,93;2771,74
2019;October;5;2150,13;430,03;1720,11
2019;October;6;2681,17;536,23;2144,93
2019;October;7;2133,68;426,74;1706,94
2019;October;8;3875,26;775,05;3100,2
2019;October;9;2906,3;581,26;2325,04
2019;October;10;3539,01;707,8;2831,21
2019;October;11;3432,35;686,47;2745,88
2019;October;12;2206,49;441,3;1765,19
2019;October;13;2199,29;439,86;1759,43
2019;October;14;2321,12;464,22;1856,89
2019;October;15;2502,17;500,43;2001,73
2019;October;16;3490,8;698,16;2792,64
2019;October;17;3435,59;687,12;2748,47
2019;October;18;2757,29;551,46;2205,83
2019;October;19;3833,86;766,77;3067,09
2019;October;20;2346,25;469,25;1877,0
2019;October;21;2924,0;584,8;2339,2
2019;October;22;2937,82;587,56;2350,26
2019;October;23;2850,69;570,14;2280,55
2019;October;24;2863,56;572,71;2290,85
2019;October;25;2930,45;586,09;2344,36
2019;October;26;2748,69;549,74;2198,95
2019;October;27;3177,65;635,53;2542,12
2019;October;28;2315,43;463,09;1852,34
2019;October;29;2039,42;407,88;1631,53
2019;October;30;2236,96;447,39;1789,57
2019;October;31;3520,79;704,16;2816,63
2019;November;1;2242,36;448,47;1793,89
2019;November;2;3366,05;673,21;2692,84
2019;November;3;3211,04;642,21;2568,83
2019;November;4;3389,03;677,81;2711,22
2019;November;5;2478,18;495,64;1982,54
2019;November;6;2459,5;491,9;1967,6
2019;November;7;2340,18;468,04;1872,15
2019;November;8;2081,59;416,32;1665,27
2019;November;9;2870,19;574,04;2296,16
2019;November;10;3773,48;754,7;3018,79
2019;November;11;3679,72;735,94;2943,78
2019;November;12;3979,69;795,94;3183,75
2019;November;13;3407,35;681,47;2725,88
2019;November;14;3248,69;649,74;2598,96
2019;November;15;2257,68;451,54;1806,14
2019;November;16;2247,9;449,58;1798,32
2019;November;17;2826,18;565,24;2260,95
2019;November;18;2067,39;413,48;1653,91
2019;November;19;2619,55;523,91;2095,64
2019;November;20;2673,81;534,76;2139,05
2019;November;21;2067,7;413,54;1654,16
2019;November;22;3580,39;716,08;2864,31
2019;November;23;2256,58;451,32;1805,26
2019;November;24;2604,71;520,94;2083,77
2019;November;25;2157,85;431,57;1726,28
2019;November;26;3526,19;705,24;2820,95
2019;November;27;3279,03;655,81;2623,23
2019;November;28;2412,05;482,41;1929,64
2019;November;29;3872,04;774,41;3097,63
2019;November;30;3806,18;761,24;3044,94
2019;December;1;2475,47;495,09;1980,38
2019;December;2;3587,88;717,58;2870,31
2019;December;3;2288,13;457,63;1830,5
2019;December;4;2207,53;441,51;1766,02
2019;December;5;2138,11;427,62;1710,49
2019;December;6;3333,92;666,78;2667,13
2019;December;7;1971,12;394,22;1576,9
2019;December;8;3703,67;740,73;2962,93
2019;December;9;3016,06;603,21;2412,85
2019;December;10;3246,76;649,35;2597,4
2019;December;11;2770,54;554,11;2216,43
2019;December;12;3163,68;632,74;2530,95
2019;December;13;3252,14;650,43;2601,71
2019;December;14;2440,12;488,02;1952,09
2019;December;15;2827,32;565,46;2261,85
2019;December;16;2103,34;420,67;1682,67
2019;December;17;2005,97;401,19;1604,78
2019;December;18;1980,29;396,06;1584,23
2019;December;19;2758,3;551,66;2206,64
2019;December;20;2417,44;483,49;1933,95
2019;December;21;2397,8;479,56;1918,24
2019;December;22;3659,81;731,96;2927,85
2019;December;23;3284,8;656,96;2627,84
2019;December;24;3810,05;762,01;3048,04
2019;December;25;3697,46;739,49;2957,97
2019;December;26;3044,0;608,8;2435,2
2019;December;27;2600,39;520,08;2080,31
2019;December;28;2121,58;424,32;1697,27
2019;December;29;3304,67;660,93;2643,74
2019;December;30;1969,51;393,9;1575,61
2019;December;31;3814,45;762,89;3051,56
2020;January;1;2198,72;439,74;1758,97
2020;January;2;2555,91;511,18;2044,73
2020;January;3;2327,66;465,53;1862,13
2020;January;4;1992,86;398,57;1594,29
2020;January;5;2025,2;405,04;1620,16
2020;January;6;2761,38;552,28;2209,11
2020;January;7;3333,94;666,79;2667,15
2020;January;8;2991,51;598,3;2393,21
2020;January;9;2247,15;449,43;1797,72
2020;January;10;2773,46;554,69;2218,77
2020;January;11;2968,3;593,66;2374,64
2020;January;12;3514,02;702,8;2811,22
2020;January;13;2834,09;566,82;2267,27
2020;January;14;3322,01;664,4;2657,61
2020;January;15;3307,86;661,57;2646,29
2020;January;16;2326,73;465,35;1861,38
2020;January;17;3129,7;625,94;2503,76
2020;January;18;2302,79;460,56;1842,23
2020;January;19;2514,64;502,93;2011,71
2020;January;20;2786,2;557,24;2228,96
2020;January;21;2696,33;539,27;2157,06
2020;January;22;1853,03;370,61;1482,42
2020;January;23;1880,87;376,17;1504,69
2020;January;24;2784,71;556,94;2227,77
2020;January;25;2050,67;410,13;1640,54
2020;January;26;3215,42;643,08;2572,34
2020;January;27;3566,91;713,38;2853,53
2020;January;28;3212,95;642,59;2570,36
2020;January;29;2819,0;563,8;2255,2
2020;January;30;3040,33;608,07;2432,27
2020;January;31;3059,65;611,93;2447,72
2020;February;1;3278,9;655,78;2623,12
2020;February;2;2651,52;530,3;2121,21
2020;February;3;3814,83;762,97;3051,86
2020;February;4;3526,29;705,26;2821,03
2020;February;5;2867,35;573,47;2293,88
2020;February;6;2260,84;452,17;1808,67
2020;February;7;2987,69;597,54;2390,15
2020;February;8;2891,69;578,34;2313,35
2020;February;9;2675,05;535,01;2140,04
2020;February;10;3339,47;667,89;2671,57
2020;February;11;3693,03;738,61;2954,42
2020;February;12;3362,62;672,52;2690,1
2020;February;13;3667,75;733,55;2934,2
2020;February;14;4069,86;813,97;3255,89
2020;February;15;2315,88;463,18;1852,7
2020;February;16;3237,23;647,45;2589,78
2020;February;17;3590,55;718,11;2872,44
2020;February;18;2455,15;491,03;1964,12
2020;February;19;2414,45;482,89;1931,56
2020;February;20;3263,37;652,67;2610,69
2020;February;21;4269,29;853,86;3415,43
2020;February;22;3183,64;636,73;2546,91
2020;February;23;2871,56;574,31;2297,25
2020;February;24;2766,67;553,33;2213,34
2020;February;25;3208,82;641,76;2567,06
2020;February;26;4006,64;801,33;3205,31
2020;February;27;4468,56;893,71;3574,84
2020;February;28;2288,09;457,62;1830,47
2020;February;29;2700,34;540,07;2160,27
2020;March;1;3494,91;698,98;2795,93
2020;March;2;3609,94;721,99;2887,95
2020;March;3;2699,19;539,84;2159,36
2020;March;4;3127,23;625,45;2501,78
2020;March;5;3821,69;764,34;3057,36
2020;March;6;2528,45;505,69;2022,76
2020;March;7;3105,09;621,02;2484,07
2020;March;8;3632,82;726,56;2906,25
2020;March;9;3441,93;688,39;2753,54
2020;March;10;3681,12;736,22;2944,89
2020;March;11;3811,13;762,23;3048,9
2020;March;12;2122,19;424,44;1697,75
2020;March;13;2021,48;404,3;1617,18
2020;March;14;3501,68;700,34;2801,34
2020;March;15;3602,95;720,59;2882,36
2020;March;16;3052,11;610,42;2441,69
2020;March;17;2885,35;577,07;2308,28
2020;March;18;3858,54;771,71;3086,83
2020;March;19;3359,92;671,98;2687,93
2020;March;20;3479,49;695,9;2783,6
2020;March;21;2466,99;493,4;1973,59
2020;March;22;3053,62;610,72;2442,9
2020;March;23;2298,23;459,65;1838,58
2020;March;24;3423,96;684,79;2739,17
2020;March;25;1965,43;393,09;1572,34
2020;March;26;3400,16;680,03;2720,13
2020;March;27;3487,3;697,46;2789,84
2020;March;28;2111,02;422,2;1688,82
2020;March;29;2440,13;488,03;1952,11
2020;March;30;2587,62;517,52;2070,1
2020;March;31;1977,44;395,49;1581,95
2020;April;1;3571,43;714,29;2857,15
2020;April;2;4011,35;802,27;3209,08
2020;April;3;2183,24;436,65;1746,59
2020;April;4;2648,76;529,75;2119,0
2020;April;5;2258,76;451,75;1807,01
2020;April;6;3227,85;645,57;2582,28
2020;April;7;4003,91;800,78;3203,13
2020;April;8;3876,0;775,2;3100,8
2020;April;9;2817,6;563,52;2254,08
2020;April;10;3858,74;771,75;3086,99
2020;April;11;3091,7;618,34;2473,36
2020;April;12;2393,08;478,62;1914,46
2020;April;13;2276,43;455,29;1821,15
2020;April;14;2455,38;491,08;1964,3
2020;April;15;3073,86;614,77;2459,09
2020;April;16;4066,99;813,4;3253,59
2020;April;17;2257,61;451,52;1806,09
2020;April;18;2562,37;512,47;2049,89
2020;April;19;2971,25;594,25;2377,0
2020;April;20;2186,6;437,32;1749,28
2020;April;21;2611,69;522,34;2089,35
2020;April;22;3410,77;682,15;2728,62
2020;April;23;3044,22;608,84;2435,37
2020;April;24;2370,14;474,03;1896,11
2020;April;25;2825,83;565,17;2260,67
2020;April;26;2332,05;466,41;1865,64
2020;April;27;3093,22;618,64;2474,58
2020;April;28;3669,82;733,96;2935,85
2020;April;29;2566,67;513,33;2053,34
2020;April;30;4217,8;843,56;3374,24
2020;May;1;3832,88;766,58;3066,3
2020;May;2;3326,59;665,32;2661,27
2020;May;3;4026,25;805,25;3221,0
2020;May;4;3648,92;729,78;2919,14
2020;May;5;3524,21;704,84;2819,36
2020;May;6;3025,18;605,04;2420,14
2020;May;7;2504,78;500,96;2003,83
2020;May;8;2458,2;491,64;1966,56
2020;May;9;3949,36;789,87;3159,49
2020;May;10;2100,07;420,01;1680,06
2020;May;11;3329,66;665,93;2663,72
2020;May;12;3814,01;762,8;3051,21
2020;May;13;3527,03;705,41;2821,63
2020;May;14;2476,19;495,24;1980,95
2020;May;15;2950,9;590,18;2360,72
2020;May;16;2524,65;504,93;2019,72
2020;May;17;3601,52;720,3;2881,21
2020;May;18;2982,15;596,43;2385,72
2020;May;19;3985,76;797,15;3188,6
2020;May;20;3778,6;755,72;3022,88
2020;May;21;3500,65;700,13;2800,52
2020;May;22;2268,67;453,73;1814,94
2020;May;23;3857,44;771,49;3085,95
2020;May;24;3805,26;761,05;3044,21
2020;May;25;3638,56;727,71;2910,85
2020;May;26;4153,33;830,67;3322,67
2020;May;27;2769,63;553,93;2215,7
2020;May;28;2382,29;476,46;1905,84
2020;May;29;2286,98;457,4;1829,58
2020;May;30;3215,08;643,02;2572,06
2020;May;31;2812,44;562,49;2249,95
2020;June;1;2892,76;578,55;2314,21
2020;June;2;2221,8;444,36;1777,44
2020;June;3;3310,61;662,12;2648,49
2020;June;4;3045,55;609,11;2436,44
2020;June;5;3644,29;728,86;2915,43
2020;June;6;2363,02;472,6;1890,42
2020;June;7;3736,23;747,25;2988,98
2020;June;8;3170,8;634,16;2536,64
2020;June;9;2237,68;447,54;1790,14
2020;June;10;4011,78;802,36;3209,42
2020;June;11;3069,65;613,93;2455,72
2020;June;12;3565,75;713,15;2852,6
2020;June;13;3149,2;629,84;2519,36
2020;June;14;3528,77;705,75;2823,01
2020;June;15;2775,82;555,16;2220,65
2020;June;16;4173,04;834,61;3338,44
2020;June;17;3013,81;602,76;2411,05
2020;June;18;3866,93;773,39;3093,55
2020;June;19;4115,35;823,07;3292,28
2020;June;20;3441,19;688,24;2752,96
2020;June;21;3038,56;607,71;2430,85
2020;June;22;2847,74;569,55;2278,19
2020;June;23;3255,72;651,14;2604,57
2020;June;24;3796,91;759,38;3037,53
2020;June;25;2806,48;561,3;2245,19
2020;June;26;3245,93;649,19;2596,74
2020;June;27;3772,75;754,55;3018,2
2020;June;28;3522,11;704,42;2817,69
2020;June;29;3975,45;795,09;3180,36
2020;June;30;3523,58;704,72;2818,87
2020;July;1;2907,61;581,52;2326,09
2020;July;2;4223,28;844,66;3378,62
2020;July;3;3068,79;613,76;2455,03
2020;July;4;3456,09;691,22;2764,88
2020;July;5;3786,45;757,29;3029,16
2020;July;6;3524,63;704,93;2819,7
2020;July;7;3178,92;635,78;2543,13
2020;July;8;2329,0;465,8;1863,2
2020;July;9;3413,4;682,68;2730,72
2020;July;10;4067,87;813,57;3254,29
2020;July;11;3592,81;718,56;2874,25
2020;July;12;3365,2;673,04;2692,16
2020;July;13;3557,89;711,58;2846,31
2020;July;14;3053,72;610,74;2442,98
2020;July;15;3695,42;739,08;2956,34
2020;July;16;2392,72;478,54;1914,18
2020;July;17;4175,23;835,05;3340,18
2020;July;18;2698,19;539,64;2158,55
2020;July;19;3218,55;643,71;2574,84
2020;July;20;3173,11;634,62;2538,48
2020;July;21;2544,17;508,83;2035,34
2020;July;22;2843,6;568,72;2274,88
2020;July;23;2887,1;577,42;2309,68
2020;July;24;2619,9;523,98;2095,92
2020;July;25;2642,97;528,59;2114,38
2020;July;26;2817,25;563,45;2253,8
2020;July;27;3165,34;633,07;2532,27
2020;July;28;3095,7;619,14;2476,56
2020;July;29;3984,52;796,9;3187,62
2020;July;30;3488,34;697,67;2790,67
2020;July;31;3769,45;753,89;3015,56
2020;August;1;3680,76;736,15;2944,61
2020;August;2;2926,12;585,22;2340,9
2020;August;3;3971,8;794,36;3177,44
2020;August;4;2485,31;497,06;1988,25
2020;August;5;2449,12;489,82;1959,29
2020;August;6;4165,64;833,13;3332,51
2020;August;7;4429,05;885,81;3543,24
2020;August;8;3284,65;656,93;2627,72
2020;August;9;2790,36;558,07;2232,29
2020;August;10;3488,49;697,7;2790,79
2020;August;11;4718,3;943,66;3774,64
2020;August;12;3016,84;603,37;2413,47
2020;August;13;4260,38;852,08;3408,31
2020;August;14;2936,63;587,33;2349,31
2020;August;15;3334,83;666,97;2667,86
2020;August;16;2975,51;595,1;2380,41
2020;August;17;3478,87;695,77;2783,09
2020;August;18;2770,21;554,04;2216,17
2020;August;19;3136,43;627,29;2509,14
2020;August;20;2809,51;561,9;2247,61
2020;August;21;2873,96;574,79;2299,17
2020;August;22;3278,27;655,65;2622,62
2020;August;23;2883,12;576,62;2306,5
2020;August;24;2475,94;495,19;1980,75
2020;August;25;3579,76;715,95;2863,81
2020;August;26;4757,97;951,59;3806,38
2020;August;27;2589,43;517,89;2071,54
2020;August;28;3254,39;650,88;2603,51
2020;August;29;3335,97;667,19;2668,78
2020;August;30;4373,39;874,68;3498,71
2020;August;31;2967,23;593,45;2373,78
2020;September;1;2969,99;594,0;2375,99
2020;September;2;1997,1;399,42;1597,68
2020;September;3;2444,9;488,98;1955,92
2020;September;4;2245,74;449,15;1796,59
2020;September;5;2696,89;539,38;2157,51
2020;September;6;3900,45;780,09;3120,36
2020;September;7;2976,44;595,29;2381,15
2020;September;8;3534,8;706,96;2827,84
2020;September;9;2146,7;429,34;1717,36
2020;September;10;3009,69;601,94;2407,75
2020;September;11;3541,63;708,33;2833,3
2020;September;12;3897,53;779,51;3118,02
2020;September;13;3109,81;621,96;2487,85
2020;September;14;3452,12;690,42;2761,69
2020;September;15;3209,26;641,85;2567,41
2020;September;16;2254,68;450,94;1803,75
2020;September;17;2103,91;420,78;1683,13
2020;September;18;3176,41;635,28;2541,13
2020;September;19;2464,33;492,87;1971,47
2020;September;20;2757,61;551,52;2206,09
2020;September;21;2117,02;423,4;1693,62
2020;September;22;2745,45;549,09;2196,36
2020;September;23;3737,88;747,58;2990,31
2020;September;24;3605,47;721,09;2884,37
2020;September;25;3666,8;733,36;2933,44
2020;September;26;3877,59;775,52;3102,07
2020;September;27;3341,27;668,25;2673,01
2020;September;28;3299,71;659,94;2639,77
2020;September;29;2420,27;484,05;1936,22
2020;September;30;3459,67;691,93;2767,73
2020;October;1;2551,71;510,34;2041,37
2020;October;2;2056,12;411,22;1644,9
2020;October;3;3636,63;727,33;2909,3
2020;October;4;2871,32;574,26;2297,05
2020;October;5;2024,53;404,91;1619,63
2020;October;6;2438,13;487,63;1950,5
2020;October;7;2045,96;409,19;1636,77
2020;October;8;3466,99;693,4;2773,59
2020;October;9;2075,77;415,15;1660,61
2020;October;10;3017,99;603,6;2414,39
2020;October;11;3464,5;692,9;2771,6
2020;October;12;3982,95;796,59;3186,36
2020;October;13;3898,07;779,61;3118,45
2020;October;14;3122,95;624,59;2498,36
2020;October;15;3965,55;793,11;3172,44
2020;October;16;3161,64;632,33;2529,31
2020;October;17;2937,51;587,5;2350,01
2020;October;18;2822,42;564,48;2257,93
2020;October;19;2162,84;432,57;1730,27
2020;October;20;3351,38;670,28;2681,11
2020;October;21;2780,08;556,02;2224,06
2020;October;22;3226,13;645,23;2580,9
2020;October;23;2386,91;477,38;1909,53
2020;October;24;3188,65;637,73;2550,92
2020;October;25;2507,36;501,47;2005,89
2020;October;26;3965,75;793,15;3172,6
2020;October;27;3103,34;620,67;2482,67
2020;October;28;3274,74;654,95;2619,79
2020;October;29;3255,6;651,12;2604,48
2020;October;30;3347,24;669,45;2677,79
2020;October;31;2724,39;544,88;2179,51
2020;November;1;3251,26;650,25;2601,01
2020;November;2;3178,11;635,62;2542,49
2020;November;3;2793,36;558,67;2234,69
2020;November;4;2478,61;495,72;1982,88
2020;November;5;3812,09;762,42;3049,67
2020;November;6;3629,9;725,98;2903,92
2020;November;7;3690,29;738,06;2952,23
2020;November;8;2709,13;541,83;2167,3
2020;November;9;3268,1;653,62;2614,48
2020;November;10;3059,34;611,87;2447,47
2020;November;11;3946,92;789,38;3157,54
2020;November;12;2806,92;561,38;2245,54
2020;November;13;3165,55;633,11;2532,44
2020;November;14;3072,12;614,42;2457,69
2020;November;15;3899,4;779,88;3119,52
2020;November;16;2620,64;524,13;2096,51
2020;November;17;3496,94;699,39;2797,55
2020;November;18;2402,94;480,59;1922,35
2020;November;19;3268,33;653,67;2614,66
2020;November;20;2936,25;587,25;2349,0
2020;November;21;4204,17;840,83;3363,34
2020;November;22;3095,7;619,14;2476,56
2020;November;23;2619,32;523,86;2095,46
2020;November;24;2510,66;502,13;2008,53
2020;November;25;2903,31;580,66;2322,65
2020;November;26;3875,07;775,01;3100,05
2020;November;27;2733,82;546,76;2187,06
2020;November;28;2496,55;499,31;1997,24
2020;November;29;2479,97;495,99;1983,98
2020;November;30;3834,36;766,87;3067,49
2020;December;1;2220,46;444,09;1776,37
2020;December;2;3249,39;649,88;2599,51
2020;December;3;3007,54;601,51;2406,03
2020;December;4;3125,99;625,2;2500,79
2020;December;5;2153,55;430,71;1722,84
2020;December;6;3390,03;678,01;2712,02
2020;December;7;2956,14;591,23;2364,91
2020;December;8;2341,92;468,38;1873,54
2020;December;9;2689,55;537,91;2151,64
2020;December;10;2889,3;577,86;2311,44
2020;December;11;2899,27;579,85;2319,42
2020;December;12;3406,27;681,25;2725,02
2020;December;13;3127,66;625,53;2502,13
2020;December;14;3553,43;710,69;2842,74
2020;December;15;2113,62;422,72;1690,9
2020;December;16;3752,2;750,44;3001,76
2020;December;17;3302,99;660,6;2642,39
2020;December;18;2692,57;538,51;2154,05
2020;December;19;3129,76;625,95;2503,81
2020;December;20;3513,16;702,63;2810,53
2020;December;21;3557,12;711,42;2845,7
2020;December;22;3414,64;682,93;2731,71
2020;December;23;2645,27;529,05;2116,22
2020;December;24;2529,98;506,0;2023,98
2020;December;25;2414,19;482,84;1931,36
2020;December;26;3725,61;745,12;2980,49
2020;December;27;3461,64;692,33;2769,31
2020;December;28;2191,69;438,34;1753,35
2020;December;29;2350,03;470,01;1880,03
2020;December;30;3744,87;748,97;2995,9
2020;December;31;3366,3;673,26;2693,04
2021;January;1;3071,72;614,34;2457,38
2021;January;2;2673,43;534,69;2138,74
2021;January;3;2509,9;501,98;2007,92
2021;January;4;3064,23;612,85;2451,38
2021;January;5;2308,51;461,7;1846,81
2021;January;6;3601,58;720,32;2881,27
2021;January;7;2603,1;520,62;2082,48
2021;January;8;2272,51;454,5;1818,01
2021;January;9;2209,25;441,85;1767,4
2021;January;10;2484,3;496,86;1987,44
2021;January;11;3327,3;665,46;2661,84
2021;January;12;3738,17;747,63;2990,54
2021;January;13;3925,05;785,01;3140,04
2021;January;14;3500,64;700,13;2800,51
2021;January;15;2215,11;443,02;1772,09
2021;January;16;2404,46;480,89;1923,57
2021;January;17;2960,67;592,13;2368,54
2021;January;18;2205,84;441,17;1764,67
2021;January;19;3497,76;699,55;2798,21
2021;January;20;3534,79;706,96;2827,83
2021;January;21;3302,79;660,56;2642,23
2021;January;22;2204,64;440,93;1763,71
2021;January;23;2665,39;533,08;2132,31
2021;January;24;2265,05;453,01;1812,04
2021;January;25;2764,23;552,85;2211,38
2021;January;26;2567,93;513,59;2054,34
2021;January;27;3389,78;677,96;2711,82
2021;January;28;3348,26;669,65;2678,61
2021;January;29;2535,23;507,05;2028,18
2021;January;30;2924,14;584,83;2339,31
2021;January;31;2680,78;536,16;2144,62
2021;February;1;3534,24;706,85;2827,39
2021;February;2;2732,46;546,49;2185,97
2021;February;3;3719,15;743,83;2975,32
2021;February;4;3760,15;752,03;3008,12
2021;February;5;3773,56;754,71;3018,84
2021;February;6;2564,03;512,81;2051,22
2021;February;7;3689,68;737,94;2951,74
2021;February;8;3954,19;790,84;3163,35
2021;February;9;4069,12;813,82;3255,3
2021;February;10;4088,41;817,68;3270,73
2021;February;11;4055,34;811,07;3244,27
2021;February;12;3177,6;635,52;2542,08
2021;February;13;2603,54;520,71;2082,83
2021;February;14;3052,55;610,51;2442,04
2021;February;15;2650,64;530,13;2120,51
2021;February;16;3327,45;665,49;2661,96
2021;February;17;2739,56;547,91;2191,65
2021;February;18;3882,77;776,55;3106,22
2021;February;19;3487,19;697,44;2789,75
2021;February;20;3365,59;673,12;2692,47
2021;February;21;2222,27;444,45;1777,82
2021;February;22;2098,96;419,79;1679,17
2021;February;23;3423,67;684,73;2738,93
2021;February;24;3072,03;614,41;2457,63
2021;February;25;2701,78;540,36;2161,42
2021;February;26;2684,01;536,8;2147,21
2021;February;27;2983,16;596,63;2386,52
2021;February;28;2198,44;439,69;1758,75
2021;March;1;3629,17;725,83;2903,34
2021;March;2;3462,4;692,48;2769,92
2021;March;3;2286,89;457,38;1829,51
2021;March;4;2507,15;501,43;2005,72
2021;March;5;3844,23;768,85;3075,38
2021;March;6;2479,38;495,88;1983,5
2021;March;7;3741,72;748,34;2993,38
2021;March;8;2390,08;478,02;1912,07
2021;March;9;2576,43;515,29;2061,14
2021;March;10;3308,34;661,67;2646,67
2021;March;11;3033,95;606,79;2427,16
2021;March;12;2811,95;562,39;2249,56
2021;March;13;3135,92;627,18;2508,74
2021;March;14;4144,37;828,87;3315,49
2021;March;15;3905,12;781,02;3124,09
2021;March;16;4225,7;845,14;3380,56
2021;March;17;3075,26;615,05;2460,21
2021;March;18;2132,29;426,46;1705,83
2021;March;19;4210,11;842,02;3368,09
2021;March;20;2572,68;514,54;2058,14
2021;March;21;3233,49;646,7;2586,79
2021;March;22;4098,43;819,69;3278,74
2021;March;23;3434,46;686,89;2747,57
2021;March;24;3333,82;666,76;2667,05
2021;March;25;3457,42;691,48;2765,93
2021;March;26;3550,56;710,11;2840,45
2021;March;27;3358,18;671,64;2686,54
2021;March;28;2173,16;434,63;1738,53
2021;March;29;3002,12;600,42;2401,69
2021;March;30;2294,64;458,93;1835,72
2021;March;31;3845,27;769,05;3076,21
2021;April;1;3884,07;776,81;3107,25
2021;April;2;4461,96;892,39;3569,57
2021;April;3;2872,24;574,45;2297,79
2021;April;4;2982,32;596,46;2385,86
2021;April;5;4357,7;871,54;3486,16
2021;April;6;2894,62;578,92;2315,69
2021;April;7;4338,81;867,76;3471,05
2021;April;8;2507,19;501,44;2005,76
