Datum;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2021-06-11;12,79;28,24;21,30791667;63,45833333;1,479166667
2021-06-12;14,34;28,14;21,67875;67,79166667;4,05125
2021-06-13;12,79;24,8;19,47666667;57,58333333;2,529583333
2021-06-14;10,01;28,79;20,32416667;56,45833333;1,710833333
2021-06-15;12,23;30,36;22,42958333;55,83333333;1,414166667
2021-06-16;14,45;31,79;23,86782609;58,54166667;1,413333333
2021-06-17;15,01;34,25;25,67916667;57;1,327916667
2021-06-18;15,57;35,25;26,55391304;55,625;1,500416667
2021-06-19;19,42;33,79;26,80666667;60,45833333;2,33625
2021-06-20;16,12;30,79;24,3072;68,53846154;3,165384615
2021-06-21;15,57;28,79;21,9126087;68,58333333;2,250833333
2021-06-22;16,14;24,69;19,38041667;82;1,916666667
2021-06-23;15,57;27,13;20,5132;75,44;2,8396
2021-06-24;14,89;25,01;19,2588;75,12;2,6532
2021-06-25;15,36;22,23;17,63913043;83,625;2,5725
2021-06-26;14,79;26,02;20,4575;72,29166667;1,585833333
2021-06-27;14,45;29,35;22,79086957;67,70833333;1,692083333
2021-06-28;17,04;30,92;22,846;71,23076923;3,345
2021-06-29;14,34;26,48;18,478;79,28;2,0572
2021-06-30;12,79;19,25;16,2104;81,8;3,3144
2021-07-01;12,67;18,58;14,98304348;84,25;2,829583333
2021-07-02;11,12;25,01;18,08083333;68,70833333;2,684347826
2021-07-03;11,12;28,34;20,01608696;69,20833333;1,385217391
2021-07-04;15,45;24,26;19,19125;78,5;2,335416667
2021-07-05;13,97;23,69;18,45125;81,4;1,748
2021-07-06;13,34;25,79;19,3775;79;2,164166667
2021-07-07;15,37;25,01;18,66375;79,83333333;1,155833333
2021-07-08;16,01;21,79;18,55791667;83,33333333;2,676666667
2021-07-09;14,25;23,34;17,9773913;79,375;4,3075
2021-07-10;11,79;27,04;19,68958333;69,25;2,06375
2021-07-11;14,8;24,45;18,94833333;73;1,77875
2021-07-12;12,23;28,69;21,18;70,70833333;1,985416667
2021-07-13;13,69;20,92;17,54086957;85,95833333;2,615416667
2021-07-14;12,67;22,79;17,10541667;77,08333333;2,364583333
2021-07-15;14,79;22,13;17,6716;82,15384615;1,957692308
2021-07-16;14,47;24,79;19,35625;74,91666667;2,57173913
2021-07-17;16,02;25,44;19,6152;83,56;3,5604
2021-07-18;13,9;27,68;21,63125;67,70833333;3,173333333
2021-07-19;14,45;28,34;21,77782609;68,41666667;2,51375
2021-07-20;13,9;26,12;20,06875;66,79166667;2,482608696
2021-07-21;12,25;27,13;20,40625;64,66666667;1,959090909
2021-07-22;13,69;28,24;21,42291667;65,45833333;1,87826087
2021-07-23;14,47;29,81;22,2025;65,66666667;1,284583333
2021-07-24;15,57;30,25;21,86208333;72;1,822083333
2021-07-25;17,03;23,79;20,29916667;80,125;1,649583333
2021-07-26;14,45;27,13;19,3824;78,16;2,016
2021-07-27;13,78;27,04;20,62666667;70,29166667;1,55875
2021-07-28;15,79;25,36;19,71625;79,54166667;2,527391304
2021-07-29;13,34;26,68;19,95826087;68,5;2,864347826
2021-07-30;11,68;28,79;20,75375;72,875;2,529583333
2021-07-31;14,45;26,12;20,0325;65,125;2,93625
2021-08-01;14,34;21,14;16,53875;83,08333333;1,9725
2021-08-02;12,79;23,77;17,16541667;76,16666667;2,121666667
2021-08-03;11,12;21,92;16,35041667;79,54166667;2,057083333
2021-08-04;14,26;22,04;17,55;77,20833333;1,22125
2021-08-05;13,92;23,9;18,2125;78,75;1,714166667
2021-08-06;13,9;24,35;18,62;74,70833333;2,7
2021-08-07;13,34;25,25;16,75583333;84,375;1,606666667
2021-08-08;11,68;23,9;17,31782609;67,66666667;3,08625
2021-08-09;10,01;26,02;18,40583333;65,20833333;1,87826087
2021-08-10;11,68;27,23;19,00791667;72,83333333;1,8
2021-08-11;13,79;28,79;21,29916667;71,33333333;1,692916667
2021-08-12;13,79;31,79;23,07791667;67,91666667;1,262916667
2021-08-13;18,14;32,23;24,22086957;69,95833333;2,185833333
2021-08-14;16,14;32,79;24,2925;70;1,477916667
2021-08-15;16,68;30,01;22,8732;78,76;1,0472
2021-08-16;12,81;22,79;18,90269231;74,57692308;5,203846154
2021-08-17;8,9;21,12;14,93333333;69,08333333;3,000833333
2021-08-18;13,34;21,12;17,08791667;74,54166667;2,035416667
2021-08-19;14,96;23,34;18,89916667;75,83333333;1,478333333
2021-08-20;14,45;25,46;20,01916667;72,91666667;1,340869565
2021-08-21;13,14;29,79;21,40708333;71,54166667;1,5425
2021-08-22;13,34;22,58;17,72608696;84,66666667;2,4
2021-08-23;13,34;22,13;17,46583333;83,70833333;1,693333333
2021-08-24;10,01;22,47;15,76708333;79,25;3,322083333
2021-08-25;10,59;22,58;16,61833333;71,58333333;2,507916667
2021-08-26;10,92;19,25;14,85269231;80,65384615;3,6012
2021-08-27;12,03;20,57;15,44875;75,125;3,75125
2021-08-28;11,79;16,79;14,28875;82,79166667;2,95875
2021-08-29;11,79;15,92;13,465;93,5;2,269117647
2021-08-30;13,79;18,14;15,52035714;91,17857143;4,4275
2021-08-31;11,47;20,01;15,80958333;85,75;2,722916667
2021-09-01;8,79;23,14;15,59086957;79,08333333;1,532916667
2021-09-02;8,14;24,9;16,05708333;73,79166667;2,37
2021-09-03;9,25;25,92;17,02666667;72,70833333;1,305416667
2021-09-04;9,79;26,57;17,66875;71,58333333;1,177916667
2021-09-05;10,79;27,13;18,355;70,29166667;1,3925
2021-09-06;9,79;27,58;18,48833333;69,83333333;1,363043478
2021-09-07;10,79;27,13;18,07;71,75;1,264166667
2021-09-08;9,8;27,58;18,89791667;69,91666667;1,833478261
2021-09-09;13,79;28,24;20,53391304;70,95833333;2,164166667
2021-09-10;14,79;26,68;20,07791667;74;1,92875
2021-09-11;14,8;23,9;18,92791667;84,95833333;1,65
2021-09-12;11,79;24,45;17,70208333;79,08333333;1,273478261
2021-09-13;12,79;26,68;19,32652174;76,5;1,005416667
2021-09-14;13,79;28,14;20,92041667;77,66666667;1,22
2021-09-15;17,03;23,03;19,69916667;86,375;1,671666667
2021-09-16;11,57;20,25;16,6625;84,79166667;2,615
2021-09-17;10,36;21,68;15,31391304;75,45833333;1,070416667
2021-09-18;8,69;22,79;15,02416667;74,16666667;1,279130435
2021-09-19;8,34;21,68;15,12958333;77,83333333;2,18625
2021-09-20;12,03;20,57;14,75;83,25;1,586521739
2021-09-21;8,14;18,9;13,58086957;72,25;1,940416667
2021-09-22;5,79;19,35;12,13333333;78,625;1,31173913
2021-09-23;6,12;24,25;14,48208333;72,125;1,86375
2021-09-24;8,14;23,79;15,75;75,41666667;1,649583333
2021-09-25;7,79;26,79;17,08375;76;1,1425
2021-09-26;13,21;23,21;17,80541667;84,125;1,654347826
2021-09-27;12,79;24,32;17,985;78,91666667;1,327916667
2021-09-28;10,44;20,57;14,55041667;79,33333333;2,4875
2021-09-29;9,32;20,36;14,13458333;79;2,979583333
2021-09-30;4,32;17,66;10,86043478;73,70833333;1,391666667
2021-10-01;4,79;22,66;12,92666667;74;1,285
2021-10-02;9,88;24,88;16,6925;72,91666667;1,82125
2021-10-03;12,58;22,79;16,93916667;79,875;1,434583333
2021-10-04;10,99;15,36;13,05;89,41666667;1,52125
2021-10-05;10,59;18,14;13,57291667;83,95833333;1,950416667
2021-10-06;8,21;15,44;11,56708333;80,79166667;3,28
2021-10-07;6,55;16,68;11,43916667;84,79166667;1,542083333
2021-10-08;5,59;17,23;11,15208333;85,375;2,699583333
2021-10-09;4,32;18,21;10,57208333;78,83333333;2,570833333
2021-10-10;2,25;17,1;8,085416667;78,54166667;1,448636364
2021-10-11;1,01;15,57;8,084166667;84,25;1,628333333
2021-10-12;6,7;12,79;9,528181818;88,58333333;2,594782609
2021-10-13;4,32;12,23;8,33125;85,33333333;2,42
2021-10-14;2,1;15,79;8,285;82,25;1,5325
2021-10-15;1,79;16,79;8,462083333;83,375;1,31826087
2021-10-16;4,25;16,01;9,38375;87,08333333;1,070416667
2021-10-17;3,15;16,92;8,36375;88,83333333;1,634782609
2021-10-18;5,79;16,68;9,228;87,68;1,309166667
2021-10-19;4,79;16,79;10,635;88,875;1,249166667
2021-10-20;6,57;22,66;15,16863636;74,08333333;2,399583333
2021-10-21;5,99;16,36;13,35041667;71,91666667;5,723333333
2021-10-22;2,66;13,9;8,260833333;75,20833333;3,644166667
2021-10-23;2,03;13,77;8,123333333;78,25;1,671666667
2021-10-24;-0,21;16,55;6,509583333;79,875;1,242083333
2021-10-25;-0,21;17,79;7,410833333;82,20833333;0,920416667
2021-10-26;5,44;15,99;9,764166667;87,70833333;1,199583333
2021-10-27;2,79;17,66;8,6225;87;1,258695652
2021-10-28;1,79;16,56;7,639565217;86,33333333;1,152916667
2021-10-29;1,79;17,1;7,6316;86,44;1,0064
2021-10-30;0,79;14,14;7,261666667;90,58333333;1,007826087
2021-10-31;6,79;21,79;12,78791667;78,04166667;1,250869565
2021-11-01;4,79;14,26;9,87;86,29166667;1,756666667
2021-11-02;3,21;10,46;7,4375;85,75;1,778333333
2021-11-03;2,79;10,92;7,3325;87,91666667;1,284583333
2021-11-04;4,81;8,14;6,540869565;86,70833333;3,0675
2021-11-05;4,26;10,36;7,02375;87,91666667;1,478333333
2021-11-06;0,79;11,92;3,94;95,44;1,165
2021-11-07;0,44;11,79;6,0808;86,68;2,4896
2021-11-08;0,79;10,57;5,8325;85,5;1,503333333
2021-11-09;-1,21;11,68;3,936086957;82,5;1,859583333
2021-11-10;-1,21;10,81;3,10625;88,66666667;1,116521739
2021-11-11;-1,21;11,36;3,130416667;90,41666667;1,005833333
2021-11-12;-0,21;8,58;2,66125;94,70833333;1,177916667
2021-11-13;0,79;8,79;5,113043478;90,54166667;1,175833333
2021-11-14;5,79;10,92;8,331071429;86,78571429;2,514285714
2021-11-15;5,79;8,78;7,27625;87,125;2,93
2021-11-16;5,01;7,1;6,07625;87,83333333;1,4775
2021-11-17;4,79;7,03;5,804347826;88,41666667;2,029166667
2021-11-18;2,79;10,01;6,4475;90,20833333;1,245
2021-11-19;-0,21;9,14;4,445;89,625;1,164166667
2021-11-20;3,79;9,45;6,458333333;90,33333333;1,468333333
2021-11-21;1,56;8,03;3,306071429;94,60714286;1,035357143
2021-11-22;0,44;7,03;4,741;91,18918919;2,92027027
2021-11-23;-4,01;7,67;1,333333333;81,45833333;2,143333333
2021-11-24;-5,21;7,47;-0,346666667;86,70833333;1,928333333
2021-11-25;0,37;3,21;1,535;86,5;1,497391304
2021-11-26;0,37;3,79;2,026956522;83,75;1,929166667
2021-11-27;-1,57;6,79;2,478333333;82,4;2,3456
2021-11-28;-1,26;3,79;1,334583333;89,375;1,049565217
2021-11-29;0,37;3,21;1,7312;88;4,5056
2021-11-30;0,44;5,81;2,640333333;88,03333333;6,859666667
2021-12-01;3,7;10,57;7,4875;83,04166667;4,737916667
2021-12-02;1,48;7,03;3,465384615;89,46153846;3,779230769
2021-12-03;-0,75;4,45;1,782916667;79,41666667;2,83
2021-12-04;0,57;10,81;5,227142857;88,10714286;3,031785714
2021-12-05;-0,12;7,03;3,769565217;85,70833333;2,07875
2021-12-06;-0,68;5,57;2,27;89,45833333;1,391666667
2021-12-07;-0,66;6,79;2,761923077;83,38461538;2,453461538
2021-12-08;0,57;4,9;3,285172414;90,06896552;1,236296296
2021-12-09;1,55;5,92;3,593076923;87,53846154;2,657307692
2021-12-10;-2,21;4,47;1,89037037;87,92592593;2,771111111
2021-12-11;1,56;4,32;2,889354839;88,96774194;3,352258065
2021-12-12;-0,68;6,47;4,075416667;80,29166667;1,73625
2021-12-13;4,32;8,9;6,29875;92,33333333;1,175833333
2021-12-14;2,67;7,79;5,360833333;92,66666667;1,455833333
2021-12-15;3,79;7,1;5,57375;89,95833333;1,450833333
2021-12-16;0,79;7,23;3,939130435;91,79166667;1,242083333
2021-12-17;1,56;9,14;5,020833333;87,5;1,86375
2021-12-18;1,56;6,92;2,743913043;89,125;1,907083333
2021-12-19;0,79;3,21;1,85125;93,41666667;1,6925
2021-12-20;-2,97;6,56;1,841363636;89,91666667;1,16173913
2021-12-21;-5,21;4,69;-1,991666667;87,29166667;1,327083333
2021-12-22;-7,21;3,58;-3,736363636;86,79166667;1,048333333
2021-12-23;-5,21;9,79;1,293636364;81,29166667;1,735833333
2021-12-24;4,32;9,79;8,0732;86,92;2,5932
2021-12-25;2,81;9,79;7,12;84,6;2,0576
2021-12-26;2,81;8,79;5,047878788;86,33333333;1,2040625
2021-12-27;3,69;10,57;7,263333333;84,95833333;1,520416667
2021-12-28;4,45;13,03;8,515416667;85,83333333;4,0725
2021-12-29;7,45;13,36;9,322083333;86,875;3,12125
2021-12-30;10,36;16,47;13,07;86,23076923;3,126538462
2021-12-31;5,57;15,79;9,985;83,83333333;2,01875
2022-01-01;3,79;14,81;8,22;82,83333333;1,499166667
2022-01-02;0,79;14,79;7,21826087;84,83333333;1,833478261
2022-01-03;8,56;12,81;11,12086957;74,875;4,76
2022-01-04;3,56;13,69;9,0196;88,52;4,5064
2022-01-05;0,79;5,92;3,274615385;80,53846154;5,657692308
2022-01-06;-2,32;5,92;2,091666667;87,70833333;2,207916667
2022-01-07;-3,44;3,01;0,2925;88,79166667;2,399583333
2022-01-08;0,45;5,25;2,759655172;82,27586207;4,204827586
2022-01-09;0,79;5,92;3,748695652;87,95833333;4,14
2022-01-10;-0,12;5,23;2,644782609;91,54166667;1,394285714
2022-01-11;-2,21;5,57;2,324166667;84,5;2,033913043
2022-01-12;-5,21;2,79;-1,273333333;85,33333333;0,98
2022-01-13;-4,21;5,93;-0,167391304;86,375;1,027826087
2022-01-14;-3,21;8,79;0,673333333;85,58333333;1,047391304
2022-01-15;-4,21;8,58;-0,4872;91,76;1,174583333
2022-01-16;-3,21;4,69;0,604583333;90,25;1,920416667
2022-01-17;1,34;5,92;3,796;87,08;3,23125
2022-01-18;2,3;7,79;4,150416667;86,5;2,121666667
2022-01-19;-2,34;7,79;2,451304348;82,20833333;2,67875
2022-01-20;-0,68;5,36;2,522758621;86,5862069;4,825517241
2022-01-21;-0,68;3,21;1,5612;83,48;3,9108
2022-01-22;0,79;4,8;2,994615385;90,15384615;2,850384615
2022-01-23;0,44;5,99;3,707083333;85,5;1,437826087
2022-01-24;-2,21;8,56;1,692727273;85,08333333;1,198333333
2022-01-25;-3,21;7,79;0,344166667;89,45833333;1,04125
2022-01-26;-1,85;3,58;-0,524;94,07692308;1,597692308
2022-01-27;-1,85;5,81;1,414814815;89,22222222;2,634074074
2022-01-28;0,79;7,03;3,768333333;83,20833333;4,484166667
2022-01-29;0,44;7,81;4,544166667;83,875;4,562083333
2022-01-30;-1,1;9,34;5,338148148;80,81481481;5,392222222
2022-01-31;-1,23;6,47;3,355357143;86,17241379;7,291034483
2022-02-01;1,79;8,03;3,551111111;85,10714286;6,283571429
2022-02-02;3,77;9,8;6,880833333;85,45833333;5,036666667
2022-02-03;4,32;10,57;6,763333333;87,75;1,609130435
2022-02-04;3,79;8,69;6,587083333;84,04166667;3,557916667
2022-02-05;-0,68;8,9;4,460434783;73,41666667;4,007916667
2022-02-06;2,13;8,69;5,62;78,29166667;7,46
2022-02-07;-1,1;5,92;3,141538462;82,38461538;5,619615385
2022-02-08;-1,66;10,03;5,795416667;77,70833333;3,129583333
2022-02-09;1,9;14,79;7,485217391;74,79166667;1,456666667
2022-02-10;-0,21;13,14;5,705;78,66666667;2,654782609
2022-02-11;-1,23;7,23;3,849166667;81,375;4,20125
2022-02-12;-3,21;8,21;1,2425;80,79166667;1,649166667
2022-02-13;-3,21;13,14;3,940416667;70,16666667;2,144166667
2022-02-14;-0,21;13,23;6,973913043;69,79166667;2,59125
2022-02-15;3,21;9,32;6,364583333;77,54166667;2,898333333
2022-02-16;4,32;12,66;8,779130435;79,91666667;5,250833333
2022-02-17;8,77;13,69;11,46478261;68,875;10,52083333
2022-02-18;5,44;17,23;10,82695652;69,125;5,939166667
2022-02-19;2,79;10,57;6,93625;56;5,637916667
2022-02-20;4,79;11,12;8,255652174;72,20833333;7,330833333
2022-02-21;3,23;11,47;7,154090909;73,16666667;8,784166667
2022-02-22;2,79;10,01;6,95;76,79166667;5,937916667
2022-02-23;1,79;13,56;7,32;77,95833333;2,485833333
2022-02-24;1,56;14,89;7,4052;74,08;3,5176
2022-02-25;-0,68;8,14;4,0116;75,84;4,8868
2022-02-26;-1,1;8,34;3,598333333;72,95833333;2,863333333
2022-02-27;-2,42;9,67;3,05375;67,70833333;3,42875
2022-02-28;-3,88;11,55;3,025;60,25;2,18625
2022-03-01;-4,21;9,32;1,96875;56,79166667;1,800416667
2022-03-02;-4,21;8,78;2,145652174;66,16666667;1,251304348
2022-03-03;-4,21;12,1;3,133636364;62,70833333;2,056666667
2022-03-04;-3,66;10,23;2,622916667;54,66666667;1,8425
2022-03-05;-4,21;8,78;1,635833333;59,58333333;2,997391304
2022-03-06;-4,41;7,66;1,38125;58,91666667;3,34375
2022-03-07;-3,3;6,55;0,875;55,58333333;3,902083333
2022-03-08;-5,12;10,99;2,232083333;51,29166667;2,849583333
2022-03-09;-4,21;13,56;3,567083333;52,54166667;1,263333333
2022-03-10;-4,21;15,36;5,879166667;49,04166667;2,635833333
2022-03-11;-2,34;15,44;6,214166667;47,375;2,850416667
2022-03-12;0,44;16,01;7,603913043;49,83333333;2,082608696
2022-03-13;-1,21;17,58;7,696666667;50,75;1,765652174
2022-03-14;3,56;15,45;9,442916667;65,33333333;3,196521739
2022-03-15;3,56;10,93;7,445217391;84,25;1,229565217
2022-03-16;5,93;13,21;9,249166667;83,08333333;2,485833333
2022-03-17;4,79;11,55;8,4412;81;2,155
2022-03-18;5,59;13,21;8,670869565;77,41666667;5,4025
2022-03-19;2,79;13,01;6,830416667;65,08333333;5,4025
2022-03-20;0,99;18,21;9,439166667;51,70833333;2,25826087
2022-03-21;0,79;18,21;8,344347826;52,04166667;1,670833333
2022-03-22;-0,21;18,78;8,25375;54,04166667;1,765652174
2022-03-23;-3,05;20,45;9,138333333;50,875;1,6925
2022-03-24;-1,93;21,01;9,914583333;49,04166667;1,60625
2022-03-25;0,79;20,36;10,90173913;49,33333333;2,03625
2022-03-26;2,45;20,36;11,16625;46,58333333;2,464166667
2022-03-27;0,79;21,34;11,10375;50,75;1,607083333
2022-03-28;0,62;22,12;11,69583333;50,625;1,799166667
2022-03-29;4,1;19,25;12,00291667;53,625;1,971666667
2022-03-30;6,55;12,12;9,1244;83,56;2,1708
2022-03-31;4,26;11,92;7,1376;86,76;3,292
2022-04-01;-0,21;4,9;2,427;91,76666667;4,166666667
2022-04-02;-0,21;1,92;0,379333333;91,96774194;4,786451613
2022-04-03;-3,45;5,25;1,3796;80,08;2,0376
2022-04-04;-5,12;9,25;3,448333333;66,79166667;3,5575
2022-04-05;3,56;10,36;7,527083333;82,95833333;5,011666667
2022-04-06;8,03;15,79;11,94541667;72,41666667;4,03
2022-04-07;8,78;14,79;11,50086957;73,79166667;7,459583333
2022-04-08;1,14;13,14;7,520769231;82,84615385;5,161538462
2022-04-09;0,46;9,89;4,790833333;75;5,016666667
2022-04-10;-0,31;10,57;4,839583333;78,08333333;2,336666667
2022-04-11;-0,86;18,21;8,402608696;64,54166667;2,011304348
2022-04-12;2,47;22,68;13,43375;61,625;1,861428571
2022-04-13;7,79;24,8;16,07916667;61,41666667;2,235217391
2022-04-14;8,78;22,45;15,19565217;71;2,571666667
2022-04-15;7,47;20,92;14,64833333;66,29166667;2,850416667
2022-04-16;3,58;15,36;9,89;63,58333333;4,0775
2022-04-17;0,01;16,47;9,145416667;52,91666667;3,429166667
2022-04-18;-0,31;18,14;9,804583333;56,41666667;2,05375
2022-04-19;1,47;19,12;11,09791667;55,70833333;2,721666667
2022-04-20;0,99;16,9;9,9825;53,875;3,229583333
2022-04-21;2,1;17,58;10,50333333;63,125;3,395
2022-04-22;3,21;19,67;12,39708333;64,83333333;3,323333333
2022-04-23;5,44;16,68;11,51375;76,29166667;4,08625
2022-04-24;7,23;10,93;9,377916667;90,125;3,075833333
2022-04-25;7,79;16,92;11,25333333;83,125;1,751666667
2022-04-26;7,79;14,88;10,37875;83,54166667;2,357916667
2022-04-27;4,32;17,47;11,02565217;78,66666667;2,229583333
2022-04-28;1,92;20,46;12,34666667;64,41666667;2,302608696
2022-04-29;3,58;20,99;12,91083333;63,66666667;2,1675
2022-04-30;8,7;13,24;10,74666667;85,75;3,337083333
2022-05-01;7,79;17,66;11,96958333;77,54166667;1,58875
2022-05-02;6,55;20,57;13,56083333;72,70833333;1,8
2022-05-03;6,36;21,55;14,00708333;76,20833333;1,645652174
2022-05-04;8,21;20,81;13,73416667;80,16666667;1,821666667
2022-05-05;8,56;17,79;13,1025;85,41666667;1,9725
2022-05-06;8,03;20,57;13,92;77,83333333;2,297083333
2022-05-07;5,25;22,47;14,30333333;69,41666667;1,850434783
2022-05-08;7,67;23,03;15,01666667;73,20833333;2,164166667
2022-05-09;7,47;24,69;16,81375;69,83333333;2,080454545
2022-05-10;8,58;26,56;18,83916667;66,33333333;1,639130435
2022-05-11;11,36;29,8;21,55666667;53,83333333;3,541666667
2022-05-12;13,21;25,79;19,59375;65,83333333;3,173333333
2022-05-13;9,32;23,34;17,61;68,04166667;2,379583333
2022-05-14;6,36;24,9;16,63583333;63,375;1,705
2022-05-15;8,01;28,03;18,79458333;59,54166667;1,885833333
2022-05-16;11,55;25,25;18,46416667;71,83333333;2,80875
2022-05-17;10,25;26,9;19,09875;68,20833333;1,473913043
2022-05-18;10,99;29,14;20,96125;62,20833333;2,276666667
2022-05-19;10,99;32,03;21,88541667;60,5;2,23826087
2022-05-20;14,69;33,69;23,73791667;62,20833333;3,3
2022-05-21;10,79;23,69;17,95041667;65,79166667;3,344583333
2022-05-22;8,58;25,92;18,04625;64,75;1,220416667
2022-05-23;12,67;24,32;18,11608696;80,29166667;2,229166667
2022-05-24;12,79;21,68;16,93583333;72,25;3,08375
2022-05-25;10,99;23,03;16,89173913;63,25;2,047083333
2022-05-26;9,45;21,92;16,08041667;68,83333333;3,30125
2022-05-27;9,32;21,47;15,72833333;74,16666667;4,500833333
2022-05-28;8,56;18,9;13,96869565;63;3,173333333
2022-05-29;5,57;15,99;11,03833333;74,41666667;2,228333333
2022-05-30;3,21;21,12;12,40333333;63,25;1,893181818
2022-05-31;6,12;25,01;15,58916667;63,04166667;2,075416667
2022-06-01;8,21;23,77;17,55333333;60,08333333;3
2022-06-02;9,88;24,67;18,12043478;57,91666667;2,078333333
2022-06-03;11,92;28,79;20,21695652;71,91666667;1,274583333
2022-06-04;13,21;27,23;19,79125;82,45833333;1,692916667
2022-06-05;13,03;23,82;18,78;87,26923077;2,908461538
2022-06-06;11,36;23,79;18,7575;73,08333333;2,835
2022-06-07;14,25;22,79;17,79833333;76,33333333;1,5425
2022-06-08;11,56;25,57;17,06833333;76,54166667;1,837083333
2022-06-09;11,36;22,66;16,38666667;74,58333333;4,222083333
2022-06-10;8,58;25,57;17,82;67,375;1,186521739
2022-06-11;9,88;28,69;20,34333333;65,08333333;1,472083333
2022-06-12;12,1;30,81;22,19791667;64,20833333;1,88625
2022-06-13;12,23;24,69;18,99625;63,95833333;3,341666667
2022-06-14;9,67;27,79;19,12583333;62,25;1,72
2022-06-15;10,44;31,47;22,2975;57,25;1,487916667
2022-06-16;13,58;30,81;22,59875;55,45833333;3,300416667
2022-06-17;11,55;30,01;21,69375;55,375;1,134583333
2022-06-18;14,14;36,55;25,05521739;55,70833333;1,519130435
2022-06-19;16,55;38,21;28,65391304;50,41666667;2,990416667
2022-06-20;13,36;28,58;21,84083333;71,375;3,322083333
2022-06-21;10,44;30,01;20,89;64,5;2,250416667
2022-06-22;18,21;23,74;20,86833333;83,04166667;1,29625
2022-06-23;16,79;32,23;23,9025;67,125;2,057083333
2022-06-24;15,79;26,92;19,49625;82,25;2,279166667
2022-06-25;13,36;29,32;20,95583333;70,29166667;1,700833333
2022-06-26;15,81;30,01;23,2575;66,875;2,413333333
2022-06-27;16,36;23,03;19,1824;85,8;2,9012
2022-06-28;14,67;27,1;20,26913043;74,83333333;2,267916667
2022-06-29;14,79;28,77;21,69875;74,16666667;1,307083333
2022-06-30;15,03;32,13;22,74;74,36;1,5436
2022-07-01;12,79;20,93;15,66416667;82,79166667;2,0575
2022-07-02;10,81;27,23;19,64958333;67,66666667;2,380434783
2022-07-03;13,03;31,68;23,09333333;61,41666667;1,96125
2022-07-04;15,44;28,9;21,69181818;62,5;2,153333333
2022-07-05;12,45;28,56;21,24166667;59,25;2,122083333
2022-07-06;11,55;25,44;19,03375;62;3,2675
2022-07-07;12,66;20,92;17,76173913;70,58333333;4,4325
2022-07-08;12,45;23,9;17,76958333;60,58333333;2,958333333
2022-07-09;10,23;28,21;19,74304348;66,33333333;2,100416667
2022-07-10;13,69;23,21;17,76083333;66,79166667;3,7725
2022-07-11;12,12;25,99;18,99434783;68,83333333;1,6925
2022-07-12;11,55;29,12;20,77347826;64,95833333;1,564782609
2022-07-13;12,79;34,88;22,745;57,91666667;1,404583333
2022-07-14;15,01;35,01;25,15166667;52,66666667;3,515416667
2022-07-15;12,45;28,77;20,75291667;52,45833333;2,932083333
2022-07-16;9,32;27,79;19,88833333;55,08333333;2,673913043
2022-07-17;9,88;31,68;21,59625;51,45833333;1,7325
2022-07-18;11,9;35,57;23,84708333;47,66666667;1,22
2022-07-19;15,57;37,23;26,6975;44,33333333;2,444166667
2022-07-20;16,9;37,79;25,3;62,08;2,3456
2022-07-21;18,03;29,45;23,13083333;67,08333333;1,88625
2022-07-22;14,69;33,9;24,56375;62,08333333;1,820833333
2022-07-23;19,88;30,44;24,51458333;60,125;2,550833333
2022-07-24;16,79;33,9;25,06791667;62,79166667;1,241666667
2022-07-25;16,92;36,68;26,93208333;56,91666667;3,332173913
2022-07-26;16,92;28,77;22,925;57,29166667;3,730416667
2022-07-27;14,89;27,03;20,77583333;59,5;2,8275
2022-07-28;14,45;31,68;22,83958333;59,25;3,10875
2022-07-29;15,25;28,34;21,16083333;78,66666667;1,4775
2022-07-30;14,12;29,88;22,07375;60,625;3,291666667
2022-07-31;13,56;31,68;23,16791667;58,875;2,207083333
2022-08-01;15,44;30,01;22,74208333;66,95833333;2,937083333
2022-08-02;15,79;32,66;22,815;68,875;1,17
2022-08-03;15,23;35,57;25,31791667;60,20833333;1,263333333
2022-08-04;18,01;38,9;28,27173913;53,20833333;1,273478261
2022-08-05;19,35;34,45;25,64291667;60,70833333;3,837916667
2022-08-06;12,66;27,23;20,71375;55,20833333;2,91875
2022-08-07;12,1;30,99;20,84958333;50,20833333;2,6625
2022-08-08;11,34;31,68;21,68416667;51,33333333;2,045416667
2022-08-09;12,45;31,68;22,51869565;49,54166667;2,67875
2022-08-10;13,21;32,1;22,68958333;48,45833333;3,27875
2022-08-11;13,14;33,21;22,48833333;47,45833333;2,688636364
2022-08-12;12,66;31,12;22,1025;48,16666667;2,721666667
2022-08-13;12,45;32,66;21,88208333;52;2,229166667
2022-08-14;13,03;35,01;23,68916667;49,45833333;1,885416667
2022-08-15;16,47;30,01;22,53916667;63,91666667;2,625217391
2022-08-16;14,14;32,1;22,33;65,79166667;1,617083333
2022-08-17;14,69;31,12;22,64541667;63,33333333;1,71375
2022-08-18;17,12;27,13;21,83041667;72,54166667;2,796956522
2022-08-19;18,03;24,32;19,9744;84,65384615;2,526538462
2022-08-20;13,77;25,44;19,87125;81,95833333;1,97125
2022-08-21;10,81;28,9;19,46521739;65,41666667;1,273478261
2022-08-22;11,79;29,25;20,71;64,08333333;1,468333333
2022-08-23;12,45;31,9;21,61833333;59,875;1,285
2022-08-24;13,56;32,1;22,23333333;62,91666667;2,213478261
