Zeilenbeschriftungen;Min. von temp_min;Max. von temp_max;Mittelwert von temp;Mittelwert von humidity;Mittelwert von wind_speed
2020-02-29;1,01;13,43;6,856;79,72;6,7348
2020-03-01;3,6;11,72;7,537083333;73,04166667;6,501666667
2020-03-02;2,01;10,07;6,520833333;80,58333333;4,335217391
2020-03-03;0,92;7,83;5,304782609;84,45833333;4,05
2020-03-04;-0,99;9,99;5,114166667;76,875;4,147916667
2020-03-05;-1,17;11,71;6,062083333;71,375;4,115217391
2020-03-06;3,31;8,43;5,65137931;89,625;4,6628125
2020-03-07;-0,06;7,32;4,783548387;85,03225806;6,157419355
2020-03-08;-1,73;10,66;5,791304348;77,79166667;4,470434783
2020-03-09;2,76;11,08;7,5928;82,76;3,4732
2020-03-10;1,66;10,05;6,5712;87,72;7,0716
2020-03-11;6,66;13,86;10,23217391;75,04166667;7,057083333
2020-03-12;3,88;13,99;10,1625;65,70833333;9,517083333
2020-03-13;2,76;10,1;6,73;68,70833333;9,170833333
2020-03-14;-3,08;9,48;4,49375;60,5;2,735217391
2020-03-15;-1,12;12,77;6,46625;47,29166667;6,17375
2020-03-16;1,61;17,82;10,41347826;53,41666667;3,383478261
2020-03-17;1,92;16,18;10,51875;66,375;3,295
2020-03-18;3,4;18,38;12,0876;56,73076923;4,298461538
2020-03-19;6,5;15,4;11,39304348;71,45833333;3,388333333
2020-03-20;4,98;10,61;8,34375;70,125;3,436666667
2020-03-21;-0,06;9,49;4,67;61,08333333;6,078333333
2020-03-22;-3,39;8,38;2,767272727;50,25;4,715
2020-03-23;-4,99;8,37;2,56;43,75;3,475
2020-03-24;-5,06;9,49;3,695;39,79166667;3,949583333
2020-03-25;-3,99;11,05;4,91125;37,375;5,045
2020-03-26;-2,28;12,21;6,552083333;40,125;5,0225
2020-03-27;2,76;17,21;10,17125;46,625;3,849166667
2020-03-28;0,5;16,16;9,032608696;57,16666667;4,132083333
2020-03-29;-3,35;6,72;4,055833333;69,84;6,216
2020-03-30;-6,08;5,66;1,472592593;71,03703704;4,418148148
2020-03-31;-2,8;8,43;2,730869565;63,79166667;3,685416667
2020-04-01;-3,99;11,21;5,327083333;54,66666667;5,137916667
2020-04-02;3,01;12,32;7,492083333;60,625;6,209166667
2020-04-03;2,5;12,77;8,152916667;54,33333333;6,73625
2020-04-04;1,01;14,48;8,742916667;49,16666667;2,492380952
2020-04-05;0,01;17,82;10,86041667;44,91666667;4,945
2020-04-06;3,6;22,29;14,10958333;39,625;5,160434783
2020-04-07;3,4;21,18;14,62083333;50,125;3,64875
2020-04-08;4,7;23,88;15,4626087;45,33333333;3,1525
2020-04-09;3,5;20,04;13,6675;53,54166667;4,189166667
2020-04-10;0,5;16,71;11,08458333;50,41666667;3,359
2020-04-11;-0,08;17,16;10,64625;50,33333333;1,897142857
2020-04-12;1,01;24,48;15,37875;44,5;3,124210526
2020-04-13;2,85;15,1;9,270833333;51,58333333;6,164583333
2020-04-14;0,5;12,82;7,040833333;50,625;5,65375
2020-04-15;3,95;16,71;10,27666667;54,125;6,226666667
2020-04-16;3,01;19,43;12,99791667;51,625;3,818333333
2020-04-17;3,83;19,38;12,72208333;50,125;2,7805
2020-04-18;2,16;18,83;11,86541667;35,83333333;3,78125
2020-04-19;3,87;14,99;9,9925;39;5,875
2020-04-20;2,72;16,66;10,97458333;44,83333333;5,609583333
2020-04-21;3,95;18,27;12,15625;44,66666667;6,047083333
2020-04-22;4,01;19,94;13,40304348;47,79166667;4,535833333
2020-04-23;3,6;22,2;15,61;45,25;2,597391304
2020-04-24;3,6;23,38;15,71166667;44,91666667;5,1485
2020-04-25;7,5;17,82;12,07956522;54,83333333;4,838333333
2020-04-26;3,1;18,86;12,95333333;50,83333333;2,876470588
2020-04-27;0,5;23,5;15,84208333;47,29166667;3,2025
2020-04-28;4,2;25,05;17,58666667;49,79166667;3,447272727
2020-04-29;7,76;19,48;12,876;77;2,923846154
2020-04-30;7,7;18,96;14,23416667;76,29166667;4,786086957
2020-05-01;8,32;19,43;13,72416667;65,08333333;5,596666667
2020-05-02;4,8;17,27;11,372;75,24;4,3944
2020-05-03;6,01;16,76;11,58125;69,29166667;4,374782609
2020-05-04;1,9;13,38;10,19041667;78,95833333;2,845882353
2020-05-05;0,2;14,43;8,694347826;69,5;4,481666667
2020-05-06;3,95;17,85;12,22434783;54,875;5,397083333
2020-05-07;5,1;18,37;11,60416667;65,125;4,047916667
2020-05-08;3,3;22,76;15,46875;51,54166667;3,187727273
2020-05-09;4,2;24,99;17,70125;47,16666667;2,380434783
2020-05-10;8,6;25,61;18,56458333;61,79166667;3,330833333
2020-05-11;-0,08;16,61;7,906;83,53333333;6,026666667
2020-05-12;-1,1;13,3;7,823478261;62,04166667;5,131666667
2020-05-13;3,95;16,71;10,77391304;58,45833333;3,259565217
2020-05-14;2,3;16,16;10,43541667;57,83333333;3,910416667
2020-05-15;-0,4;17,21;10,96347826;53,66666667;4,298
2020-05-16;6,92;17,88;12,77083333;54,75;5,431666667
2020-05-17;8,01;19,48;14,48913043;53,16666667;5,194583333
2020-05-18;7,9;22,7;16,72833333;53,91666667;4,716086957
2020-05-19;8,9;20,61;15,71173913;67,04166667;4,609565217
2020-05-20;8,31;22,77;16,08833333;52,625;3,274285714
2020-05-21;4,7;22,26;16,06833333;47,45833333;3,029166667
2020-05-22;7,5;23,83;18,04333333;44,625;4,233333333
2020-05-23;9,92;22,88;16,04956522;69,95833333;4,65
2020-05-24;7,85;18,99;13,5036;73,08;5,428
2020-05-25;9,92;15,53;12,73217391;80,04166667;4,986666667
2020-05-26;5,92;22,32;15,66416667;62,25;2,986086957
2020-05-27;4,9;24,43;17,37416667;54,66666667;3,3405
2020-05-28;9,98;21,61;16,09681818;55,125;5,5625
2020-05-29;6,7;21,71;15,575;52,5;3,9375
2020-05-30;7,76;18,93;14,67083333;53,58333333;5,515
2020-05-31;8,8;23,32;16,17541667;58,66666667;5,608333333
2020-06-01;8,31;24,96;17,85083333;51,20833333;4,609583333
2020-06-02;9,42;28,38;20,93083333;45,58333333;3,78875
2020-06-03;10,54;26,1;19,945;45,875;2,978333333
2020-06-04;12,01;26,71;19,11166667;60,875;4,34625
2020-06-05;10,92;18,32;14,4504;74,36;5,8208
2020-06-06;7,77;20,05;14,41166667;61,54166667;6,3225
2020-06-07;8,01;21,72;15,83125;65,91666667;3,115833333
2020-06-08;7,92;23,38;17,97875;53,875;2,904347826
2020-06-09;11,09;23,98;18,97565217;53,25;3,844166667
2020-06-10;11,09;23,98;17,46;62,875;4,465416667
2020-06-11;13,92;21,05;17,19653846;88,92307692;2,9544
2020-06-12;13,83;28,27;21,32916667;74,25;3,415416667
2020-06-13;17,16;33,98;23,00769231;78,11111111;3,946296296
2020-06-14;16,65;26,76;21,62458333;70;4,468333333
2020-06-15;12,76;27,72;20,93478261;54,625;3,425833333
2020-06-16;12,01;29,49;22,07136364;55,33333333;2,16
2020-06-17;14,01;29,03;23,99416667;50,79166667;2,748695652
2020-06-18;17,01;28,86;22,68791667;59,95833333;3,465416667
2020-06-19;15,92;22,27;18,91875;77,08333333;3,853333333
2020-06-20;14,92;19,03;17,1344;83,04;6,668
2020-06-21;13,92;23,03;18,6925;72,08333333;5,375
2020-06-22;11,92;27,77;20,96956522;55,79166667;4,365
2020-06-23;11,65;26,15;20,4525;49,875;4,021666667
2020-06-24;12,01;26,05;21,37;60,25;3,49826087
2020-06-25;18,31;30,04;23,68666667;61,375;4,907083333
2020-06-26;16,61;31,16;23,508;67,08;3,682083333
2020-06-27;16,01;32,21;25,35958333;58,66666667;3,273333333
2020-06-28;17,16;29,97;22,98791667;69,16666667;3,865416667
2020-06-29;13,87;27,27;20,2004;61,2;3,154347826
2020-06-30;13,01;24,48;20,085;51,29166667;5,9925
2020-07-01;17,01;23,86;20,3068;71,48;5,083333333
2020-07-02;14,92;26,1;20,81916667;66,58333333;4,00125
2020-07-03;14,94;25,66;20,11166667;62,04166667;4,825
2020-07-04;14,01;26,77;21,91130435;54,45833333;5,807916667
2020-07-05;18,83;27,96;22,80416667;66,95833333;7,070833333
2020-07-06;12,77;23,86;18,41916667;63,08333333;7,47625
2020-07-07;10,92;22,21;16,64913043;61,125;5,814166667
2020-07-08;12,01;19,97;16,03583333;68,83333333;4,125416667
2020-07-09;12,77;20,66;17,36391304;83,5;3,645
2020-07-10;11,92;26,21;18,7868;81,84;5,0908
2020-07-11;9,92;22,19;16,4826087;64,41666667;3,8725
2020-07-12;8,32;22,77;17,08375;59,75;4,0025
2020-07-13;9,92;25,61;19,37875;55,95833333;2,535238095
2020-07-14;11,61;29,38;22,49333333;47,91666667;3,30125
2020-07-15;13,88;19,97;16,97115385;83,11111111;3,527407407
2020-07-16;12,72;23,99;17,24375;74,54166667;3,755833333
2020-07-17;9,92;22,88;17,2775;80,75;3,225
2020-07-18;10,92;27,96;20,70961538;71,14814815;1,704375
2020-07-19;14,92;31,1;24,2884;61,16;2,808421053
2020-07-20;13,32;28,43;21,1548;70;4,567391304
2020-07-21;11,61;24,49;18,58;58,5;4,28
2020-07-22;9,43;23,93;18,08458333;56,5;3,83875
2020-07-23;13,01;24,94;19,0075;57,79166667;2,361363636
2020-07-24;12,01;29,43;21,60541667;53,08333333;4,958695652
2020-07-25;12,77;27,16;21,42666667;63,5;2,547916667
2020-07-26;15,01;24,94;19,29791667;80,45833333;3,625909091
2020-07-27;13,01;27,75;21,39458333;68,33333333;3,1285
2020-07-28;16,92;28,37;23,1175;57,70833333;5,417083333
2020-07-29;11,92;25,05;19,48416667;54,33333333;5,420416667
2020-07-30;9,92;25,04;18,64434783;54,79166667;4,009565217
2020-07-31;11,61;27,77;20,93043478;54,08333333;3,092916667
2020-08-01;12,72;30,55;23,37666667;50,75;3,25375
2020-08-02;16,92;26,16;21,54608696;68,75;3,068636364
2020-08-03;13,31;25,1;19,475;68,58333333;3,406666667
2020-08-04;11,01;24,49;19,05166667;60,16666667;3,175
2020-08-05;9,01;28,93;21,67291667;51,04166667;3,183333333
2020-08-06;13,01;31,15;24,1975;46,95833333;3,2475
2020-08-07;16,05;33,27;26,6925;54,45833333;2,859545455
2020-08-08;18,83;36,71;28,83791667;48,41666667;2,473478261
2020-08-09;18,83;36,72;28,45541667;52,625;2,838695652
2020-08-10;19,42;33,99;25,822;61,6;3,3924
2020-08-11;16,61;33,37;26,57208333;52,33333333;4,448333333
2020-08-12;16,65;31,66;25,70083333;42,91666667;3,68
2020-08-13;16,05;32,83;26,05086957;46,25;3,167916667
2020-08-14;18,83;30,1;24,45478261;58,58333333;3,140416667
2020-08-15;16,05;32,26;25,53708333;53,79166667;2,595909091
2020-08-16;17,01;32,21;25,64666667;46,66666667;4,092916667
2020-08-17;16,01;32,26;25,88125;46,5;3,073333333
2020-08-18;17,72;26,64;21,50916667;76,54166667;3,735833333
2020-08-19;14,92;28,38;21,86166667;70,625;2,822173913
2020-08-20;15,01;31,72;24,55208333;59,625;3,4515
2020-08-21;18,27;36,15;28,56708333;53,08333333;3,495652174
2020-08-22;16,61;28,43;23,7284;75,24;4,3152
2020-08-23;15,5;26,77;21,1126087;59,08333333;5,469166667
2020-08-24;13,92;24,54;19,10833333;67,66666667;5,014166667
2020-08-25;11,66;24,49;18,8825;65;4,026666667
2020-08-26;14,94;22,32;17,724;78,56;8,91
2020-08-27;11,01;21,08;17,12166667;73,125;7,586521739
2020-08-28;11,61;23,88;17,77625;73,29166667;3,997826087
2020-08-29;12,92;24,48;19,53916667;65,41666667;3,66
2020-08-30;12,72;25,53;18,8425;74,54166667;2,87
2020-08-31;12,21;23,86;18,0772;76,76;3,5496
2020-09-01;9,92;21,21;15,87875;71,29166667;2,973333333
2020-09-02;9,99;19,49;15,1652;84,24;3,3228
2020-09-03;12,16;23,86;17,8644;71,88;4,4776
2020-09-04;14,92;24,49;18,06322581;86,58064516;4,707419355
2020-09-05;11,65;18,86;16,35208333;85,70833333;3,48125
2020-09-06;8,88;21,72;15,75791667;69,45833333;4,35625
2020-09-07;10,5;21,66;15,68166667;70,625;3,30173913
2020-09-08;9,94;23,43;17,5825;69,04166667;5,362083333
2020-09-09;13,32;26,21;20,14;75,45833333;4,90375
2020-09-10;8,01;21,08;15,8488;71,4;4,254347826
2020-09-11;7,01;23,32;16,83652174;64,75;2,35
2020-09-12;8,01;27,83;19,04125;65,25;4,624545455
2020-09-13;10,92;25,66;18,61125;67,95833333;3,46
2020-09-14;11,01;31,21;21,785;65,375;2,186
2020-09-15;15,01;31,15;23,79833333;63,375;3,426666667
2020-09-16;13,92;30,6;22,94458333;65,70833333;3,849545455
2020-09-17;8,27;20,6;15,77125;58,16666667;4,866666667
2020-09-18;4,01;21,71;14,49125;55,66666667;2,255909091
2020-09-19;6,01;22,26;15,99875;50,16666667;3,3975
2020-09-20;8,01;23,93;17,29086957;51,91666667;3,795833333
2020-09-21;8,01;26,15;18,05875;56,83333333;2,570833333
2020-09-22;10,01;27,21;19,2;62,75;2,54
2020-09-23;13,01;27,83;20,40125;62,70833333;2,346818182
2020-09-24;11,61;22,88;18,34541667;64,125;4,302608696
2020-09-25;9,92;16,77;14,00541667;86,29166667;3,29952381
2020-09-26;8,87;13,99;10,8;91,11538462;5,467307692
2020-09-27;6,66;13,86;10,38625;85,20833333;2,760833333
2020-09-28;7,76;19,43;14,25041667;72,25;2,98125
2020-09-29;9,38;19,49;14,92375;72,625;2,00375
2020-09-30;6,92;21,15;14,82391304;76,54166667;1,863333333
2020-10-01;6,92;18,86;13,02068966;87,93103448;2,393913043
2020-10-02;11,01;17,77;14,37782609;86,25;5,250416667
2020-10-03;12,01;22,82;17,26916667;78,875;5,71125
2020-10-04;7,01;20,04;14,90666667;68,20833333;4,22826087
2020-10-05;7,01;18,38;12,78086957;80,29166667;3,61125
2020-10-06;7,77;16,77;13,07416667;79,58333333;5,64625
2020-10-07;9,99;17,88;12,90666667;86,95833333;4,6375
2020-10-08;7,21;16,08;12,76153846;85,61538462;5,870384615
2020-10-09;10,54;17,75;13,18;88,10714286;3,720357143
2020-10-10;4,92;13,94;10,89041667;82,75;4,323913043
2020-10-11;3,01;12,27;8,467826087;81,5;3,075833333
2020-10-12;3,01;13,38;9,491304348;83,29166667;2,929545455
2020-10-13;0,92;13,32;8,9175;84,88461538;3,376
2020-10-14;8,87;10,96;10,19888889;92,11111111;7,588888889
2020-10-15;9,43;12,27;10,59862069;94,44827586;5,693103448
2020-10-16;7,76;12,76;9,678846154;89,69230769;4,480769231
2020-10-17;6,65;13,86;9,694583333;83,64;2,4916
2020-10-18;4,92;10,61;8,436666667;90,81481481;5,514444444
2020-10-19;4,92;12,27;9,171666667;84,91666667;3,165652174
2020-10-20;3,01;12,27;8,9148;85,64;4,2064
2020-10-21;9,42;15,66;12,20333333;84,41666667;4,440833333
2020-10-22;12,72;20,66;16,09333333;75,375;5,5425
2020-10-23;9,43;19,54;14,27458333;87,875;2,615217391
2020-10-24;9,92;17,77;13,64166667;84,79166667;4,75125
2020-10-25;8,32;17,75;13,23125;77,70833333;4,855416667
2020-10-26;8,32;15,65;11,72625;87,25;3,034347826
2020-10-27;6,1;13,99;10,41130435;76,66666667;4,86625
2020-10-28;7,76;14,54;10,82541667;77,83333333;5,619166667
2020-10-29;7,21;13,43;10,572;78,68;6,248
2020-10-30;7,21;14,03;11,81578947;93,26315789;5,513947368
2020-10-31;12,76;15,61;13,909;96,1;3,276
2020-11-01;9,98;15,65;12,71777778;93,07407407;3,786296296
2020-11-02;13,83;20,55;16,91583333;85,375;5,909166667
2020-11-03;9,38;15,61;12,73125;73,875;4,375217391
2020-11-04;3,01;13,3;9,615;74,375;4,31125
2020-11-05;2,01;12,19;8,167826087;81,79166667;4,64875
2020-11-06;7,92;11,08;9,439583333;87,95833333;3,77375
2020-11-07;1,01;13,27;8,637692308;83,26923077;3,174761905
2020-11-08;0,01;11,64;6,503333333;85,79166667;2,892352941
2020-11-09;4,92;6,76;6,165769231;90,23076923;4,119230769
2020-11-10;4,01;6,76;5,76875;89;4,013333333
2020-11-11;5,54;7,87;6,697083333;82,58333333;2,61125
2020-11-12;4,94;11,61;8,127083333;81,70833333;3,6175
2020-11-13;3,83;12,21;8,59625;83,79166667;2,86875
2020-11-14;6,09;15,53;11,66458333;86,625;3,065217391
2020-11-15;6,76;15,09;10,60375;75,83333333;4,747083333
2020-11-16;6,66;14,49;10,17565217;78,95833333;5,03125
2020-11-17;7,21;11,72;10,34962963;86,39285714;5,307857143
2020-11-18;7,21;13,38;11,24916667;78,75;4,907083333
2020-11-19;3,87;12,27;9,379130435;72,45833333;7,1475
2020-11-20;-1,99;8,98;4,507916667;78,875;4,286521739
2020-11-21;-1,12;7,27;4,357916667;76,29166667;6,120833333
2020-11-22;4,99;11,16;8,298333333;78,375;5,962916667
2020-11-23;1,66;10,09;7,059130435;79,83333333;5,15
2020-11-24;-1,99;7,82;4,280384615;82,15384615;3,113333333
2020-11-25;-1,99;3,27;1,735769231;91,19230769;3,095769231
2020-11-26;-0,99;8,27;4,563333333;93,33333333;2,821666667
2020-11-27;3,01;8,88;6,725714286;92,03571429;2,03875
2020-11-28;-0,58;6,16;4,35625;81,125;2,195238095
2020-11-29;-1,73;5,65;2,9096;85,84;2,5108
2020-11-30;-2,99;3,98;2,402083333;78,5;3,4475
2020-12-01;-1,99;5,09;3,039130435;78,91666667;3,516666667
2020-12-02;-3,91;2,83;0,437083333;87,875;2,845833333
2020-12-03;-2,99;1,72;-0,32875;82,5;5,1575
2020-12-04;-1,99;4,49;1,733478261;82,79166667;4,517083333
2020-12-05;-0,58;8,03;4,4225;79,58333333;3,769565217
2020-12-06;2,01;11,72;7,995652174;82,5;5,651666667
2020-12-07;2,01;8,86;6,785416667;80,95833333;4,77826087
2020-12-08;1,01;7,19;4,663913043;85,66666667;4,390416667
2020-12-09;0,54;3,3;2,191538462;89,61538462;4,705769231
2020-12-10;-1,13;1,61;0,074583333;91,83333333;4,226666667
2020-12-11;-1,13;1,72;0,194782609;91,33333333;5,008333333
2020-12-12;-0,99;3,94;1,842083333;90,83333333;4,12875
2020-12-13;1,65;5,53;3,421153846;92,46153846;1,947083333
2020-12-14;3,01;7,83;5,571923077;91,03846154;3,745
2020-12-15;3,01;7,83;6,077916667;83,75;3,742083333
2020-12-16;4,01;10,53;8,320869565;90,08333333;3,260434783
2020-12-17;2,01;8,27;5,932916667;86,625;4,532083333
2020-12-18;1,01;8,86;5,910416667;88,41666667;3,52
2020-12-19;-0,99;7,16;3,42375;87,91666667;3,805833333
2020-12-20;0,01;6,16;3,7;84,70833333;3,51
2020-12-21;2,01;7,83;5,02;90,45833333;3,884583333
2020-12-22;4,42;13,94;9,179130435;89,45833333;6,777916667
2020-12-23;6,01;10,05;7,844166667;87,29166667;3,187272727
2020-12-24;3,01;10,61;6,712222222;89,39285714;6,636785714
2020-12-25;1,01;4,49;3,379583333;85,41666667;4,744583333
2020-12-26;-1,99;2,75;1,6025;86;4,915416667
2020-12-27;0,55;2,83;1,864782609;67,95833333;8,492916667
2020-12-28;1,09;5,61;3,12375;78,375;4,707083333
2020-12-29;-1,13;4,97;2,804166667;88,41666667;3,972083333
2020-12-30;-1,12;6,03;2,869166667;83,95833333;4,05625
2020-12-31;-0,01;5,61;3,154583333;81,54166667;3,679166667
2021-01-01;0,01;4,41;2,671428571;85,86206897;2,545172414
2021-01-02;-1,99;4,97;1,907142857;84;2,636071429
2021-01-03;-1,13;1,72;0,929487179;91,25641026;6,058974359
2021-01-04;0,01;1,72;1,169259259;93,25925926;4,285185185
2021-01-05;0,01;3,83;2,0228;92,92;4,194
2021-01-06;1,01;3,94;2,461111111;92,25925926;4,278518519
2021-01-07;0,54;2,27;1,7172;89,76;5,0048
2021-01-08;-0,02;2,75;1,665;89,16666667;3,16875
2021-01-09;0,01;3,38;2,0636;91,6;2,8188
2021-01-10;-1,13;3,3;1,470416667;86,66666667;3,86
2021-01-11;-1,13;2,27;1,010384615;85,38461538;5,999615385
2021-01-12;0,01;3,83;1,780909091;91,33333333;7,144242424
2021-01-13;-0,02;4,03;1,992692308;88,69230769;7,886538462
2021-01-14;-0,06;2,83;1,61125;90,58333333;5,44
2021-01-15;-2,99;2,27;0,254166667;83,41666667;4,845416667
2021-01-16;-3,35;1,08;-0,833478261;75,58333333;4,627916667
2021-01-17;-5,58;1,16;-0,959583333;79,5;1,997083333
2021-01-18;-7,24;3,38;-0,675172414;89,86206897;3,553793103
2021-01-19;0,01;5,05;2,7159375;92,90625;5,9925
2021-01-20;3,27;9,38;6,203333333;80,625;6,320833333
2021-01-21;3,32;13,03;8,692916667;65,75;6,875833333
2021-01-22;-0,06;11,16;7,599583333;74,70833333;6,24625
2021-01-23;-0,62;4,97;2,885862069;87,20689655;2,716206897
2021-01-24;-0,99;2,75;1,797272727;92,70588235;2,336176471
2021-01-25;-0,02;3,38;1,984583333;88,95833333;3,48375
2021-01-26;-2,99;5,53;1,8108;84,96;3,8976
2021-01-27;-1,99;5,61;2,512916667;82,66666667;3,8925
2021-01-28;-2,99;4,49;2,225555556;86,25925926;4,228148148
2021-01-29;-2,99;2,16;-0,278333333;82,33333333;3,205833333
2021-01-30;-5,99;1,72;-0,3125;87,41666667;2,567083333
2021-01-31;-7,99;1,72;-2,517916667;82,95833333;2,01375
2021-02-01;-9,99;1,61;-2,03;72,66666667;4,170416667
2021-02-02;-1,69;3,94;1,596857143;89;3,129166667
2021-02-03;1,01;10,03;4,576451613;93,90322581;3,019354839
2021-02-04;-0,02;6,03;1,65137931;92,48275862;4,321034483
2021-02-05;-1,17;2,16;0,3324;86,72;5,4712
2021-02-06;-4,46;0,55;-1,45375;76,54166667;7,931666667
2021-02-07;-7,28;-3,28;-5,543333333;70,25;9,930833333
2021-02-08;-11,99;-5,01;-8,21875;77,625;6,402083333
2021-02-09;-11,73;-5,51;-7,515;82,875;1,9825
2021-02-10;-11,17;-2,18;-6,296666667;77,25;1,986666667
2021-02-11;-10,02;0,05;-3,9875;82,91666667;2,9275
2021-02-12;-11,17;0,6;-4,537916667;76,75;2,957916667
2021-02-13;-11,99;1,72;-4,3025;78,29166667;2,626666667
2021-02-14;-10,99;1,15;-4,392307692;83,11538462;2,545384615
2021-02-15;-14,99;1,72;-3,285;74,54166667;3,636666667
2021-02-16;-2,24;4,94;1,900344828;92,27586207;2,863448276
2021-02-17;1,05;7,77;4,678571429;90,65517241;4,34137931
2021-02-18;2,16;10,03;6,458333333;81;3,265833333
2021-02-19;-0,99;10,6;6,72125;79,70833333;5,004583333
2021-02-20;-0,99;13,01;6,190833333;78,04166667;3,397083333
2021-02-21;1,61;17,01;8,78875;72,375;3,93125
2021-02-22;0,01;14,43;6,852608696;74,95833333;2,88
2021-02-23;2,01;18,88;10,94041667;71,70833333;2,564583333
2021-02-24;6,09;19,99;13,41304348;72,5;3,020833333
2021-02-25;4,01;19,99;12,96956522;71,875;2,99625
2021-02-26;4,43;12,21;8,7352;79,6;4,3048
2021-02-27;-0,06;8,94;5,91;80,45833333;4,8275
2021-02-28;-1,13;5,55;3,81125;87;3,245833333
2021-03-01;0,01;11,1;5,875833333;79,91666667;2,297916667
2021-03-02;-2,99;13,37;6,316153846;77,65384615;1,353461538
2021-03-03;-1,99;14,99;8,377083333;72,83333333;2,887083333
2021-03-04;2,01;8,86;4,749166667;82,52;4,3564
2021-03-05;-2,99;8,32;3,277083333;66,08333333;4,020833333
2021-03-06;-4,99;5,55;2,794583333;71,5;4,657916667
2021-03-07;1,61;5,53;3,63375;72,95833333;6,305
2021-03-08;-3,35;8,32;3,133043478;61,75;2,605416667
2021-03-09;-3,99;8,88;2,99375;49,66666667;2,337916667
2021-03-10;-4,99;10,04;4,099583333;46,16666667;3,098333333
2021-03-11;1,66;12,72;6,485769231;81,19230769;7,869615385
2021-03-12;4,43;11,71;7,905;68,25;8,015416667
2021-03-13;3,87;10,55;6,321666667;80,58333333;8,544166667
2021-03-14;3,01;8,97;5,67;80,66666667;8,313333333
2021-03-15;2,01;9,43;5,530833333;82,33333333;5,5875
2021-03-16;-1,17;8,88;5,154642857;77,78571429;5,546428571
2021-03-17;-2,28;8,32;3,522916667;81,41666667;2,817916667
2021-03-18;-3,99;8,86;4,226538462;76;3,298846154
2021-03-19;-3,88;6,66;2,0548;74,12;5,0576
2021-03-20;-4,43;6,24;2,152083333;58,125;4,51875
2021-03-21;1,8;10,6;5,699615385;72,88888889;6,431851852
2021-03-22;-2,21;12,21;6,45875;55,45833333;3,62125
2021-03-23;4,42;9,57;6,719166667;76,125;3,934166667
2021-03-24;3,01;15,55;8,979166667;68;2,925
2021-03-25;0,01;16,75;10,81125;64,125;2,174583333
2021-03-26;4,01;17,27;12,20541667;65,29166667;2,644583333
2021-03-27;1,8;11,24;7,593333333;72,79166667;6,644166667
2021-03-28;0,54;13,45;8,540454545;65,54166667;5,325416667
2021-03-29;8,83;20,55;13,42375;56,45833333;5,594166667
2021-03-30;4,94;22,26;14,67958333;58,79166667;2,71
2021-03-31;4,01;24,48;16,595;51,375;1,762083333
2021-04-01;5,01;19,52;13,10166667;59,375;4,16875
2021-04-02;1,09;14,52;7,554583333;67,375;5,34875
2021-04-03;-1,13;11,66;6,764583333;57,91666667;5,38125
2021-04-04;-2,99;12,75;6,643333333;59,66666667;4,800416667
2021-04-05;-0,55;6,71;4,341428571;71,41666667;8,46875
2021-04-06;-2,21;8,88;2,622692308;73,96153846;6,905384615
2021-04-07;0,55;9,02;3,563043478;75;8,165416667
2021-04-08;1,66;9,41;4,9064;66,92;8,0428
2021-04-09;0,55;15,08;8,4125;54,91666667;6,191666667
2021-04-10;3,88;9,42;7,648333333;74,875;2,690833333
2021-04-11;4,43;21,05;11,72875;73,5;4,884166667
2021-04-12;0,54;10,53;6,265416667;69,5;4,805
2021-04-13;-1,99;12,3;6,00625;65,79166667;4,326666667
2021-04-14;-0,01;11,19;5,895;61,875;3,969583333
2021-04-15;-1,13;10,08;5,2008;62,76;5,718
2021-04-16;3,31;13,97;7,844166667;59,70833333;5,794166667
2021-04-17;4,99;13,97;9,04125;67,20833333;3,295
2021-04-18;3,83;15,65;8,943214286;81,92857143;2,967857143
2021-04-19;3,01;19,52;11,13708333;78,91666667;2,931666667
2021-04-20;3,87;20,07;12,25583333;59,16666667;2,456666667
2021-04-21;2,72;18,94;11,56291667;51,95833333;5,064583333
2021-04-22;4,43;13,32;8,269166667;55,83333333;7,425416667
2021-04-23;4,01;15,6;9,218333333;54;6,0425
2021-04-24;0,57;15,13;8,579130435;54,91666667;3,960416667
2021-04-25;-0,55;13,41;7,165416667;50,04166667;3,492083333
2021-04-26;-2,8;13,46;6,121666667;48,95833333;2,617083333
2021-04-27;-2,8;15,01;7,850434783;44,04166667;3,58
2021-04-28;1,05;18,88;11,67416667;43,70833333;3,850833333
2021-04-29;6,65;17,3;11,78625;70,12;4,6872
2021-04-30;6,01;11,8;8,951666667;73,04166667;4,92875
2021-05-01;4,94;16,61;10,05291667;72,08333333;2,398333333
2021-05-02;5,57;12,91;8,88375;83,54166667;3,922083333
2021-05-03;3,01;12,77;8,17;72,25;5,767916667
2021-05-04;2,76;15,05;10,35125;65,20833333;8,383333333
2021-05-05;4,99;14,99;9,4675;64,45833333;9,84
2021-05-06;2,23;13,88;8,531666667;62,54166667;5,370833333
2021-05-07;2,01;10,01;6,593928571;79,67857143;4,551071429
2021-05-08;-0,02;16,71;10,42083333;58,33333333;3,549166667
2021-05-09;8,88;26,66;18,71;46,875;5,15125
2021-05-10;12,16;31,1;21,45608696;49,20833333;3,830416667
2021-05-11;13,87;29,98;21,79916667;60,375;4,277083333
2021-05-12;12,23;17,86;14,72652174;82,08333333;4,397083333
2021-05-13;10,55;13,97;12,05758621;91,65517241;4,603793103
